Gene_Claim_Name	Importance_Score	NCBI_Gene_ID
SYNJ1	0.000011	
SYNJ1	0.000011	
SYNJ1	0.000011	
LINC00222	0.000011	387111
ISY1	0.000011	57461
ISY1	0.000011	
HINT2	0.000011	84681
FAM193A	0.000011	8603
SNORD4A	0.000011	26773
MIR603	0.000011	693188
SPRR2F	0.000011	6705
MFN2	0.000011	9927
LMF1	0.000011	64788
ISCA1	0.000011	81689
FAIM	0.000011	55179
REX1BD	0.000011	55049
EIF2AK3	0.000011	9451
MIR323A	0.000011	442897
RPUSD2	0.000011	27079
BPY2B	0.000011	442867
RGS3	0.000011	5998
TCERG1L	0.000011	256536
MFAP3L	0.000011	9848
GPR143	0.000011	4935
ALG2	0.000011	85365
ALG2	0.000011	
ALG2	0.000011	
ALG2	0.000011	
ALG2	0.000011	
SERP2	0.000011	387923
OR4N2	0.000011	390429
SEPSECS-AS1	0.000011	285540
AFDN-DT	0.000011	653483
FUCA2	0.000011	2519
XKRX	0.000011	402415
TPMT	0.000011	7172
TPMT	0.000011	
BTF3L4P2	0.000011	653189
BTF3L4P2	0.000011	
COX8BP	0.000011	404544
EIF3D	0.000011	8664
ATG13	0.000011	9776
UBA52	0.000011	7311
DPM2	0.000011	8818
FBN3	0.000011	84467
LINC02538	0.000011	401286
FUNDC2	0.000011	65991
FUNDC2	0.000011	
TMBIM1	0.000011	64114
TMBIM1	0.000011	
CENPH	0.000011	64946
CENPH	0.000011	
H4C5	0.000011	8367
ANKFY1	0.000011	51479
BRSK1	0.000011	84446
BRSK1	0.000011	
SNORA31	0.000011	677814
SMIM22	0.000011	440335
KRTAP5-10	0.000011	387273
MYOG	0.000011	4656
SERPINB3	0.000011	6317
UBE3B	0.000011	89910
LINC02915	0.000011	400360
RNASE7	0.000011	84659
MCTS1	0.000011	28985
MCTS1	0.000011	
MCTS1	0.000011	
EIF2B3	0.000011	8891
MRE11P1	0.000011	4362
UBN1	0.000011	29855
UBN1	0.000011	
UBN1	0.000011	
MECP2	0.000011	4204
SEC24D	0.000011	9871
MIR381	0.000011	494330
TPR	0.000011	7175
CD28	0.000011	940
KBTBD8	0.000011	84541
IGLON5	0.000011	402665
HNMT	0.000011	3176
HNMT	0.000011	
TMEFF1	0.000011	8577
TMEFF1	0.000011	
OR2T6	0.000011	254879
SNHG9	0.000011	735301
SLC25A22	0.000011	79751
AP1M1	0.000011	8907
NMD3	0.000011	51068
SEH1L	0.000011	81929
ARHGEF10L	0.000011	55160
NDUFA9	0.000011	4704
AMMECR1	0.000011	9949
AMMECR1	0.000011	
SNORD114-13	0.000011	767591
SNORD114-13	0.000011	
KLRC2	0.000011	3822
NIPSNAP3A	0.000011	25934
ZMAT3	0.000011	64393
ZMAT3	0.000011	
YIPF2	0.000011	78992
MYL1	0.000011	4632
ANKHD1	0.000011	54882
RRP36	0.000011	88745
TMEM253	0.000011	643382
PTHLH	0.000011	5744
FBXO7	0.000011	25793
MAN2C1	0.000011	4123
MAN2C1	0.000011	
BCORL1	0.000011	63035
TRAV13-2	0.000011	28670
TRAV13-2	0.000011	
TMEM160	0.000011	54958
NEIL3	0.000011	55247
EPM2A	0.000011	7957
ZMYM4	0.000011	9202
SMCO4	0.000011	56935
CERS2	0.000011	29956
CERS2	0.000011	
CERS2	0.000011	
WDR44	0.000011	54521
ITPRID2	0.000011	6744
RFC3	0.000011	5983
TMED9	0.000011	54732
OR9G9	0.000011	504191
PRDM6	0.000011	93166
PRDM6	0.000011	
PRDM6	0.000011	
MYL3	0.000011	4634
SLC52A1	0.000011	55065
ABCD2	0.000011	225
VPS13D	0.000011	55187
AQP3	0.000011	360
CEP55	0.000011	55165
ZC3HAV1L	0.000011	92092
BEX2	0.000011	84707
BEX2	0.000011	
GUSBP1	0.000011	728411
TRAV21	0.000011	28662
IL20	0.000011	50604
IL20	0.000011	
IL20	0.000011	
PI4KAP2	0.000011	375133
CTPS2	0.000011	56474
VGLL1	0.000011	51442
MFSD9	0.000011	84804
C6orf62	0.000011	81688
C6orf62	0.000011	
C6orf62	0.000011	
ST6GAL1	0.000011	6480
ST6GAL1	0.000011	
TRUB2	0.000011	26995
TRUB2	0.000011	
ATP10B	0.000011	23120
CDC25C	0.000011	995
KHNYN	0.000011	23351
SPINK7	0.000011	84651
HNRNPH2	0.000011	3188
GREM1	0.000011	26585
HEATR4	0.000011	399671
HEATR4	0.000011	
CWF19L1	0.000011	55280
CWF19L1	0.000011	
KCNJ1	0.000011	3758
PDLIM7	0.000011	9260
ACADSB	0.000011	36
ACADSB	0.000011	
CALU	0.000011	813
ABCA17P	0.000011	650655
ABCA17P	0.000011	
CNRIP1	0.000011	25927
OCLNP1	0.000011	647859
PPIP5K1	0.000011	9677
PPIP5K1	0.000011	
TMEM238	0.000011	388564
TMEM238	0.000011	
CENPP	0.000011	401541
CENPP	0.000011	
RESF1	0.000011	55196
ARSF	0.000011	416
STX12	0.000011	23673
MAP1LC3A	0.000011	84557
SNHG17	0.000011	388796
PAG1	0.000011	55824
ULK2	0.000011	9706
ULK2	0.000011	
ULK2	0.000011	
POLR2M	0.000011	81488
PTPRM	0.000011	5797
PTPRM	0.000011	
PTPN22	0.000011	26191
PTPN22	0.000011	
GALNT16	0.000011	57452
RPRD1A	0.000011	55197
RGS4	0.000011	5999
CUL4A	0.000011	8451
CUL4A	0.000011	
LINC00954	0.000011	400946
ASMT	0.000011	438
ASMT	0.000011	
ASMT	0.000011	
TMEM97	0.000011	27346
SDHAP1	0.000011	255812
SPINK2	0.000011	6691
LIG3	0.000011	3980
ATCAY	0.000011	85300
PLBD1	0.000011	79887
HVCN1	0.000011	84329
FUBP1	0.000011	8880
FUBP1	0.000011	
SLC43A3	0.000011	29015
IL5RA	0.000011	3568
ZBTB20	0.000011	26137
FHL3	0.000011	2275
CD274	0.000011	29126
CLIP1	0.000011	6249
MYBPC3	0.000011	4607
DDX18	0.000011	8886
MYORG	0.000011	57462
PKP4	0.000011	8502
LIPA	0.000011	3988
OPN1MW	0.000011	2652
OPN1MW	0.000011	
NAT9	0.000011	26151
KRT18P59	0.000011	399965
KRT18P59	0.000011	
KRT18P59	0.000011	
KRT18P59	0.000011	
SULT1A3	0.000011	6818
CYB561A3	0.000011	220002
CYB561A3	0.000011	
MATCAP1	0.000011	653319
MATCAP1	0.000011	
ARGLU1	0.000011	55082
MIR138-1	0.000011	406929
TMEM198B	0.000011	440104
PAIP2	0.000011	51247
NDUFAB1	0.000011	4706
NPIPB15	0.000011	440348
KRTAP24-1	0.000011	643803
SPINT4	0.000011	391253
MFGE8	0.000011	4240
MFGE8	0.000011	
UPK1B	0.000011	7348
UPK1B	0.000011	
PTCD2	0.000011	79810
LINC01139	0.000011	339535
OR9M1P	0.000011	81153
NDUFA3	0.000011	4696
GAP43	0.000011	2596
TMEM179	0.000011	388021
TMEM179	0.000011	
MIR134	0.000011	406924
KLHL13	0.000011	90293
NT5C2	0.000011	22978
UCHL1	0.000011	7345
ATG4B	0.000011	23192
ATG4B	0.000011	
CA11	0.000011	770
GPD1L	0.000011	23171
TBC1D30	0.000011	23329
PRSS59P	0.000011	207147
PRSS59P	0.000011	
DYDC2	0.000011	84332
TRIM42	0.000011	287015
TBC1D22A-AS1	0.000011	642757
ADAM1A	0.000011	8759
ADAM1A	0.000011	
GABRP	0.000011	2568
TAB3	0.000011	257397
TAB3	0.000011	
TAB3	0.000011	
TAB3	0.000011	
GTPBP3	0.000011	84705
KLK3	0.000011	354
KLK3	0.000011	
KLK3	0.000011	
NHLRC1	0.000011	378884
PSMD2	0.000011	5708
CCNA1	0.000011	8900
SMU1	0.000011	55234
ELMOD1	0.000011	55531
PCSK7	0.000011	9159
PCSK7	0.000011	
PCSK7	0.000011	
MAPT	0.000011	4137
MAPT	0.000011	
PLEKHG1	0.000011	57480
NAT8B	0.000011	51471
IGHD	0.000011	3495
CADM2	0.000011	253559
MEX3D	0.000011	399664
EPS8L1	0.000011	54869
CEP295	0.000011	85459
PLPPR3	0.000010	79948
PLPPR3	0.000010	
SLC10A2	0.000010	6555
SLC19A1	0.000010	6573
HSPA8	0.000010	3312
WNT7B	0.000010	7477
WNT7B	0.000010	
ZNF528	0.000010	84436
FLOT2	0.000010	2319
FLOT2	0.000010	
SNORA28	0.000010	677811
SNORA28	0.000010	
RERE	0.000010	473
RERE	0.000010	
RERE	0.000010	
RERE	0.000010	
RERE	0.000010	
RERE	0.000010	
RERE	0.000010	
RAD54B	0.000010	25788
RAD54B	0.000010	
RAD54B	0.000010	
RAD54B	0.000010	
RAD54B	0.000010	
MBLAC1	0.000010	255374
TRIM17	0.000010	51127
CLEC12B	0.000010	387837
OXSM	0.000010	54995
PTGS2	0.000010	5743
SUMO3	0.000010	6612
SUMO3	0.000010	
SUMO3	0.000010	
SUMO3	0.000010	
NDUFC1	0.000010	4717
NDUFC1	0.000010	
RAB19	0.000010	401409
SYTL3	0.000010	94120
ZNF705D	0.000010	728957
NT5C3A	0.000010	51251
WSCD1	0.000010	23302
PIGG	0.000010	54872
PIGG	0.000010	
RPL29	0.000010	6159
RPL29	0.000010	
DDX3Y	0.000010	8653
IGLC6	0.000010	3542
TRIM15	0.000010	89870
TRIM15	0.000010	
IGHV3-21	0.000010	28444
SNRPC	0.000010	6631
ZNF337	0.000010	26152
SRP54	0.000010	6729
SRP54	0.000010	
SPTBN5	0.000010	51332
USP17L1	0.000010	401447
NAA38	0.000010	84316
FNDC10	0.000010	643988
GOLGA8IP	0.000010	283796
MRPL15	0.000010	29088
LINC00865	0.000010	643529
SPIRE1	0.000010	56907
GOLT1B	0.000010	51026
MGST3	0.000010	4259
MGST3	0.000010	
MEIS1	0.000010	4211
MEIS1	0.000010	
AQP5	0.000010	362
FMO2	0.000010	2327
PPP2R5A	0.000010	5525
APPL1	0.000010	26060
MARS1	0.000010	4141
LCMT2	0.000010	9836
IL31	0.000010	386653
EPS8L3	0.000010	79574
EPS8L3	0.000010	
FGF18	0.000010	8817
B4GALT4	0.000010	8702
B4GALT4	0.000010	
B4GALT4	0.000010	
PTPN14	0.000010	5784
PTPN14	0.000010	
FAM169A	0.000010	26049
ZP1	0.000010	22917
MED25	0.000010	81857
SMAD3	0.000010	4088
SSX1	0.000010	6756
VWCE	0.000010	220001
ANXA6	0.000010	309
ANXA6	0.000010	
VPS53	0.000010	55275
VPS53	0.000010	
FBXL8	0.000010	55336
FBXL8	0.000010	
SNAI3	0.000010	333929
SNAI3	0.000010	
SPN	0.000010	6693
OR1D4	0.000010	653166
LINC01002	0.000010	399844
DDN	0.000010	23109
NME1	0.000010	4830
NME1	0.000010	
KRTAP10-10	0.000010	353333
IQCH	0.000010	64799
IQCH	0.000010	
ZNF184	0.000010	7738
ZNF184	0.000010	
TNFSF4	0.000010	7292
SLC18A1	0.000010	6570
CIMIP4	0.000010	339669
ZIC4	0.000010	84107
ZIC4	0.000010	
ZIC4	0.000010	
ZIC4	0.000010	
ZIC4	0.000010	
LPA	0.000010	4018
JAM3	0.000010	83700
MYCBP2	0.000010	23077
MYCBP2	0.000010	
ADAM6	0.000010	8755
ADAM6	0.000010	
HTR4	0.000010	3360
NBPF14	0.000010	25832
VAV1	0.000010	7409
INSIG2	0.000010	51141
INSIG2	0.000010	
ACTN3	0.000010	89
ACTN3	0.000010	
HOMER1	0.000010	9456
OTX2	0.000010	5015
PPP1R3E	0.000010	90673
FEM1A	0.000010	55527
CRTC1	0.000010	23373
CRTC1	0.000010	
CLPTM1L	0.000010	81037
CLPTM1L	0.000010	
KCNRG	0.000010	283518
SLC22A15	0.000010	55356
SNORD116-19	0.000010	727708
C16orf86	0.000010	388284
NAE1	0.000010	8883
RNF150	0.000010	57484
NEDD9	0.000010	4739
GUSBP2	0.000010	387036
OSBPL2	0.000010	9885
OSBPL2	0.000010	
MIR29C	0.000010	407026
MAML2	0.000010	84441
MAML2	0.000010	
PCGF5	0.000010	84333
PLIN4	0.000010	729359
NEURL1B	0.000010	54492
IGHG3	0.000010	3502
GLUD2	0.000010	2747
DNAAF2	0.000010	55172
IER3	0.000010	8870
SLC38A4	0.000010	55089
OR2L2	0.000010	26246
OR2L2	0.000010	
FGF13	0.000010	2258
LINC00626	0.000010	79100
SLC35E2B	0.000010	728661
SLC35E2B	0.000010	
ANO5	0.000010	203859
SNORD86	0.000010	692201
TAX1BP1	0.000010	8887
INTS10	0.000010	55174
INTS10	0.000010	
SMIM2	0.000010	79024
DIPK2B	0.000010	79742
RNF121	0.000010	55298
SUGT1P1	0.000010	441394
SUGT1P1	0.000010	
RBMY1D	0.000010	378949
RBMY1D	0.000010	
RBMY1D	0.000010	
CAV2	0.000010	858
TRHR	0.000010	7201
SIPA1L3	0.000010	23094
NRXN1	0.000010	9378
AKAP17A	0.000010	8227
TRIM68	0.000010	55128
TRIM68	0.000010	
EIF2B2	0.000010	8892
MBD3L1	0.000010	85509
MC4R	0.000010	4160
FLJ12825	0.000010	440101
SCARF1	0.000010	8578
AQP8	0.000010	343
TSC22D1	0.000010	8848
NBN	0.000010	4683
UTRN	0.000010	7402
JPT1	0.000010	51155
JPT1	0.000010	
JPT1	0.000010	
ZNF620	0.000010	253639
UAP1L1	0.000010	91373
UAP1L1	0.000010	
ZNF254	0.000010	9534
PDCL	0.000010	5082
PDCL	0.000010	
LCAT	0.000010	3931
TPD52	0.000010	7163
UNC5C	0.000010	8633
TST	0.000010	7263
LRRC74B	0.000010	400891
LRRC74B	0.000010	
SRP72	0.000010	6731
CIPC	0.000010	85457
SLC45A2	0.000010	51151
KPNA7	0.000010	402569
AADAT	0.000010	51166
KPNB1	0.000010	3837
KPNB1	0.000010	
EFCAB14	0.000010	9813
EFCAB14	0.000010	
FBXO21	0.000010	23014
FBXO21	0.000010	
MIR222	0.000010	407007
OR5E1P	0.000010	26343
KRT6B	0.000010	3854
KRT6B	0.000010	
ANAPC15	0.000010	25906
PTGER3	0.000010	5733
AOC1	0.000010	26
MSANTD1	0.000010	345222
ZDHHC16	0.000010	84287
PALMD	0.000010	54873
HSBP1	0.000010	3281
HOXB-AS3	0.000010	404266
SYN1	0.000010	6853
IFNA7	0.000010	3444
AURKA	0.000010	6790
GAS8-AS1	0.000010	750
MOSMO	0.000010	730094
MOSMO	0.000010	
AKR1B10	0.000010	57016
AKR1B10	0.000010	
FOXD4L4	0.000010	349334
AQP4	0.000010	361
MARF1	0.000010	9665
MARF1	0.000010	
MARF1	0.000010	
TPI1	0.000010	7167
LINC00960	0.000010	401074
LSM12P1	0.000010	653122
DUXA	0.000010	503835
FASLG	0.000010	356
BMF	0.000010	90427
HOATZ	0.000010	399949
OSBPL3	0.000010	26031
OSBPL3	0.000010	
OSBPL3	0.000010	
SPAG1	0.000010	6674
AP1G2	0.000010	8906
SNORA3B	0.000010	677826
KLRB1	0.000010	3820
KLRB1	0.000010	
SRMS	0.000010	6725
SNORD32A	0.000010	26819
SNHG6	0.000010	641638
SNHG6	0.000010	
HEATR1	0.000010	55127
APOO	0.000010	79135
APOO	0.000010	
DYNLT2B	0.000010	255758
DYNLT2B	0.000010	
WNT1	0.000010	7471
TBX21	0.000010	30009
TBX21	0.000010	
LCE3E	0.000010	353145
LCE3E	0.000010	
TOP1	0.000010	7150
SCGB2A1	0.000010	4246
MIR135A1	0.000010	406925
POTEA	0.000010	340441
SLC7A6OS	0.000010	84138
SLC7A6OS	0.000010	
SLC7A6OS	0.000010	
SLC15A3	0.000010	51296
VCX2	0.000010	51480
POLR2J2	0.000010	246721
POLR2J2	0.000010	
CDKL2	0.000010	8999
USP24	0.000010	23358
KRT75	0.000010	9119
IL1F10	0.000010	84639
GFPT2	0.000010	9945
MIR494	0.000010	574452
ELOA2	0.000010	51224
MIR302D	0.000010	442896
GPR153	0.000010	387509
FMO1	0.000010	2326
FMO1	0.000010	
NDFIP2	0.000010	54602
DHX29	0.000010	54505
DHX29	0.000010	
ZXDA	0.000010	7789
CD101	0.000010	9398
SKI	0.000010	6497
DHRS11	0.000010	79154
HPS4	0.000010	89781
IRF2BP2	0.000010	359948
ACACB	0.000010	32
TGS1	0.000010	96764
TGS1	0.000010	
VCX3A	0.000010	51481
GART	0.000010	2618
TUBBP5	0.000010	643224
TUBBP5	0.000010	
GCNT2	0.000010	2651
SKP1P1	0.000010	6922
CLRN1	0.000010	7401
PDE2A	0.000010	5138
DDI1	0.000010	414301
ST8SIA4	0.000010	7903
ISG20	0.000010	3669
ISG20	0.000010	
ING4	0.000010	51147
FN1	0.000010	2335
RNASEH1	0.000010	246243
GOLGA8CP	0.000010	729786
SMAD1	0.000010	4086
MLLT3	0.000010	4300
WNT10B	0.000010	7480
PBLD	0.000010	64081
PBLD	0.000010	
PBLD	0.000010	
PPP4R1L	0.000010	55370
NLGN1	0.000010	22871
SLC17A7	0.000010	57030
TAB2	0.000010	23118
TAB2	0.000010	
RADX	0.000010	55086
ZNF862	0.000010	643641
IGLJ1	0.000010	28833
IGLJ1	0.000010	
IGLJ1	0.000010	
BAG5	0.000010	9529
LSM3	0.000010	27258
CABP2	0.000010	51475
CABP2	0.000010	
FJX1	0.000010	24147
FJX1	0.000010	
USP46	0.000010	64854
NRIP2	0.000010	83714
CLSTN2	0.000010	64084
ARHGAP9	0.000010	64333
AFF2	0.000010	2334
FUT1	0.000010	2523
STXBP5-AS1	0.000010	729178
ADGRL2	0.000010	23266
CCKBR	0.000010	887
ZBED4	0.000010	9889
GOLGA2P7	0.000010	388152
MIR200B	0.000010	406984
COQ10B	0.000010	80219
COQ10B	0.000010	
VENTXP7	0.000010	391518
GAST	0.000010	2520
GAST	0.000010	
VPS8	0.000010	23355
TMEM117	0.000010	84216
SEMA3G	0.000010	56920
SEMA3G	0.000010	
IPO5	0.000010	3843
IL36RN	0.000010	26525
SPHK1	0.000010	8877
SPAG11A	0.000010	653423
TMEM121	0.000010	80757
TMEM121	0.000010	
BECN1	0.000010	8678
RASGEF1C	0.000010	255426
SDHAF2	0.000010	54949
ZFP37	0.000010	7539
FEZ1	0.000010	9638
FEZ1	0.000010	
CXCL2	0.000010	2920
LSP1	0.000010	4046
NUDT19	0.000010	390916
NUDT19	0.000010	
MCM3AP	0.000010	8888
TRGV5P	0.000010	6979
NVL	0.000010	4931
DRICH1	0.000010	51233
DRICH1	0.000010	
RAB44	0.000010	401258
ARPC5L	0.000010	81873
TAFA5	0.000010	25817
RNF40	0.000010	9810
TSPYL4	0.000010	23270
KMT5A	0.000010	387893
KMT5A	0.000010	
KMT5A	0.000010	
ZNF766	0.000010	90321
LAMP2	0.000010	3920
LAMP2	0.000010	
TAF3	0.000010	83860
TAF3	0.000010	
GALNT3	0.000010	2591
GALNT3	0.000010	
MYDGF	0.000010	56005
MYDGF	0.000010	
SYMPK	0.000010	8189
SAA3P	0.000010	6290
FIGNL2	0.000010	401720
LIG1	0.000010	3978
FAM13B	0.000010	51306
EIF2S2	0.000010	8894
DNAJC14	0.000010	85406
DNAJC14	0.000010	
BRINP1	0.000010	1620
BRINP1	0.000010	
PPRC1	0.000010	23082
ZNF3	0.000010	7551
ZNF3	0.000010	
ACADM	0.000010	34
SCIN	0.000010	85477
FAM72B	0.000010	653820
PRKCI	0.000010	5584
PRKCI	0.000010	
PRKCI	0.000010	
SLC7A5P2	0.000010	387254
TTLL10	0.000010	254173
HOMER3	0.000010	9454
S100A11P1	0.000010	729659
S100A11P1	0.000010	
SMC3	0.000010	9126
MSR1	0.000010	4481
MSR1	0.000010	
CPSF4L	0.000010	642843
SLFN14	0.000010	342618
SLFN14	0.000010	
WRAP53	0.000010	55135
ANKRD20A11P	0.000010	391267
CAPN3	0.000010	825
TNKS	0.000009	8658
GCNT4	0.000009	51301
INE2	0.000009	8551
MORN5	0.000009	254956
AIRE	0.000009	326
USP3	0.000009	9960
SEC14L3	0.000009	266629
MYO1A	0.000009	4640
MYO1A	0.000009	
MYO1A	0.000009	
PDE6D	0.000009	5147
PDE6D	0.000009	
PDE6D	0.000009	
FER1L4	0.000009	80307
ERH	0.000009	2079
ERH	0.000009	
C1RL-AS1	0.000009	283314
PARPBP	0.000009	55010
PARPBP	0.000009	
FGF6	0.000009	2251
FGF6	0.000009	
MITF	0.000009	4286
OR1G1	0.000009	8390
MIR29A	0.000009	407021
MIR29A	0.000009	
OR6C74	0.000009	254783
RFX5	0.000009	5993
ELMOD2	0.000009	255520
ELMOD2	0.000009	
FZR1	0.000009	51343
FZR1	0.000009	
FZR1	0.000009	
LRIT2	0.000009	340745
LRIT2	0.000009	
TLK1	0.000009	9874
ZNF233	0.000009	353355
ATF4	0.000009	468
SNX13	0.000009	23161
IGHV1-24	0.000009	28467
LINC01550	0.000009	388011
GABARAPL3	0.000009	23766
COG4	0.000009	25839
GLUL	0.000009	2752
TAS2R42	0.000009	353164
EIF5B	0.000009	9669
ZNF343	0.000009	79175
EMC1	0.000009	23065
TGM3	0.000009	7053
TGM3	0.000009	
RIPOR2	0.000009	9750
PLXNA1	0.000009	5361
BRD3OS	0.000009	266655
RUNX1	0.000009	861
KRTAP5-1	0.000009	387264
STOML1	0.000009	9399
STOML1	0.000009	
FAR2P1	0.000009	440905
LINC00326	0.000009	285735
LRP2	0.000009	4036
CYTH2	0.000009	9266
TCF19	0.000009	6941
TCF19	0.000009	
MUC5B	0.000009	727897
MUC5B	0.000009	
ARG1	0.000009	383
TICAM2	0.000009	353376
TICAM2	0.000009	
TICAM2	0.000009	
RNASEH2C	0.000009	84153
ZNF735	0.000009	730291
UFL1	0.000009	23376
UFL1	0.000009	
KPNA3	0.000009	3839
NFE2L1	0.000009	4779
FOXO1	0.000009	2308
BNIP3	0.000009	664
MED19	0.000009	219541
MZT2A	0.000009	653784
ANGPTL4	0.000009	51129
CTIF	0.000009	9811
CTIF	0.000009	
CTIF	0.000009	
CCDC190	0.000009	339512
CCDC190	0.000009	
CCDC190	0.000009	
MBD3L2B	0.000009	729458
MBD3L2B	0.000009	
MBD3L2B	0.000009	
MBD3L2B	0.000009	
NANOGNB	0.000009	360030
WNK3	0.000009	65267
TEDC1	0.000009	283643
TEDC1	0.000009	
FLAD1	0.000009	80308
POU1F1	0.000009	5449
WDR72	0.000009	256764
PCDHA9	0.000009	9752
MIR539	0.000009	664612
SLC18A2	0.000009	6571
FBXW7	0.000009	55294
SLC38A7	0.000009	55238
ARHGEF26	0.000009	26084
ARHGEF26	0.000009	
RGS16	0.000009	6004
CDK15	0.000009	65061
IL15RA	0.000009	3601
GRM1	0.000009	2911
GDPD3	0.000009	79153
ZNF124	0.000009	7678
ZNF124	0.000009	
PSME4	0.000009	23198
DIAPH1	0.000009	1729
ZNF252P	0.000009	286101
CES1P2	0.000009	390732
IVD	0.000009	3712
IVD	0.000009	
IVD	0.000009	
ARHGAP26	0.000009	23092
OR2T5	0.000009	401993
HSP90AB4P	0.000009	664618
ZMYND12	0.000009	84217
A1CF	0.000009	29974
LY6S-AS1	0.000009	286122
OR10W1	0.000009	81341
YWHAZP5	0.000009	86123
YWHAZP5	0.000009	
MRPL38	0.000009	64978
ZNF630	0.000009	57232
OVGP1	0.000009	5016
SPIB	0.000009	6689
OR12D3	0.000009	81797
NCMAP	0.000009	400746
WDR74	0.000009	54663
GNA15	0.000009	2769
LRP5	0.000009	4041
NDUFB7	0.000009	4713
STEAP1B	0.000009	256227
NOA1	0.000009	84273
NOA1	0.000009	
RIBC2	0.000009	26150
RIBC2	0.000009	
RIBC2	0.000009	
MAP6D1	0.000009	79929
LIMA1	0.000009	51474
CCDC184	0.000009	387856
CCDC184	0.000009	
MAFG	0.000009	4097
OR10K1	0.000009	391109
H2AP	0.000009	25763
AMTN	0.000009	401138
AMTN	0.000009	
AMTN	0.000009	
CXCL16	0.000009	58191
CXCL16	0.000009	
UAP1	0.000009	6675
UAP1	0.000009	
FOXC2	0.000009	2303
KRTAP3-3	0.000009	85293
CCL3L3	0.000009	414062
CCL3L3	0.000009	
EXO1	0.000009	9156
MGAM2	0.000009	93432
SPANXB1	0.000009	728695
NSD2	0.000009	7468
TRIO	0.000009	7204
ALG13	0.000009	79868
BCOR	0.000009	54880
BCOR	0.000009	
WIPF1	0.000009	7456
FLII	0.000009	2314
TRGC2	0.000009	6967
AMZ2	0.000009	51321
ACTR3C	0.000009	653857
AKR7L	0.000009	246181
TBPL1	0.000009	9519
TBPL1	0.000009	
TBPL1	0.000009	
TBPL1	0.000009	
DCAF16	0.000009	54876
DCAF16	0.000009	
DCAF16	0.000009	
DCAF16	0.000009	
ARSA	0.000009	410
RNASE10	0.000009	338879
GDI2	0.000009	2665
ZNF214	0.000009	7761
OR51J1	0.000009	79470
OR51J1	0.000009	
NAP1L4P1	0.000009	728589
MRPS5	0.000009	64969
SLC3A1	0.000009	6519
SLC3A1	0.000009	
PRR14	0.000009	78994
MDK	0.000009	4192
SYAP1	0.000009	94056
SIT1	0.000009	27240
NPTX2	0.000009	4885
TRIM35	0.000009	23087
PPT1	0.000009	5538
SLC30A1	0.000009	7779
SLC30A1	0.000009	
U2SURP	0.000009	23350
NXT1	0.000009	29107
NXT1	0.000009	
RPL31P28	0.000009	442217
RPL31P28	0.000009	
TSKU	0.000009	25987
MEIS3	0.000009	56917
TMEM135	0.000009	65084
DGCR2	0.000009	9993
GRID1	0.000009	2894
PILRB	0.000009	29990
PILRB	0.000009	
FOXQ1	0.000009	94234
FOXQ1	0.000009	
DNAJC28	0.000009	54943
KCNA2	0.000009	3737
TMEM109	0.000009	79073
TMEM254	0.000009	80195
MIR205	0.000009	406988
KRTAP5-2	0.000009	440021
KRTAP5-2	0.000009	
KRTAP5-2	0.000009	
BBOX1	0.000009	8424
BBOX1	0.000009	
ZNF835	0.000009	90485
RMC1	0.000009	29919
MGAT1	0.000009	4245
GSPT2	0.000009	23708
GSPT2	0.000009	
ZNF682	0.000009	91120
KCNC2	0.000009	3747
DCAF11	0.000009	80344
DCAF11	0.000009	
XG	0.000009	7499
PREX1	0.000009	57580
PPM1F	0.000009	9647
VPS35L	0.000009	57020
CD14	0.000009	929
MTMR10	0.000009	54893
XRCC6P1	0.000009	387703
XRCC6P1	0.000009	
JPT2	0.000009	90861
JPT2	0.000009	
JPT2	0.000009	
JPT2	0.000009	
MYO1H	0.000009	283446
DPPA4	0.000009	55211
DPPA4	0.000009	
ATR	0.000009	545
TEX10	0.000009	54881
KCNN1	0.000009	3780
KCNN1	0.000009	
MAP3K10	0.000009	4294
MAP3K10	0.000009	
MSX1	0.000009	4487
SPINT1	0.000009	6692
OR14J1	0.000009	442191
MAGEC2	0.000009	51438
MAGEC2	0.000009	
MAPKAPK5	0.000009	8550
MAPKAPK5	0.000009	
COG6	0.000009	57511
PLEKHG7	0.000009	440107
RBP3	0.000009	5949
SIGLEC5	0.000009	8778
MTERF3	0.000009	51001
C12orf43	0.000009	64897
MMP10	0.000009	4319
SPAG8	0.000009	26206
STK24	0.000009	8428
STYX	0.000009	6815
KCNG1	0.000009	3755
KCNG1	0.000009	
COQ8B	0.000009	79934
SNHG20	0.000009	654434
GTF3C5	0.000009	9328
ZFP36	0.000009	7538
KRTAP8-1	0.000009	337879
ECHDC3	0.000009	79746
ECHDC3	0.000009	
PSMB6	0.000009	5694
MMP16	0.000009	4325
ZBTB34	0.000009	403341
MS4A8	0.000009	83661
MS4A8	0.000009	
MS4A8	0.000009	
ZSWIM4	0.000009	65249
ACTMAP	0.000009	284325
PLEKHN1	0.000009	84069
P2RY1	0.000009	5028
OR11H2	0.000009	79334
TTC4	0.000009	7268
TTC4	0.000009	
SDHAF1	0.000009	644096
SDHAF1	0.000009	
SDHAF1	0.000009	
SDHAF1	0.000009	
PPP1R2C	0.000009	80316
TSPAN18	0.000009	90139
PDXP	0.000009	57026
NUDT13	0.000009	25961
NUDT13	0.000009	
PIP4P2	0.000009	55529
MRM3	0.000009	55178
ACSS2	0.000009	55902
